(26112, 11845), (-29556, 1364)
(2508, -3338), (-3005, -4193)
(-943, 30339), (-20416, 4514)
(20236, -16274), (-29740, -20183)
(-24828, 437), (-28577, -8722)
(19659, 29368), (1848, -23290)
(11001, -1770), (-14458, -30106)
(-8507, 26194), (-8803, -7730)
(-2280, 27048), (-28664, -19764)
(24013, 18170), (6766, -21416)
(-10377, 22105), (-20432, -28537)
(19290, -3914), (5937, -18182)
(20093, 15846), (-5456, -19714)
(-10344, 18074), (-30041, 13749)
(20043, 16647), (10597, -13592)
(-17269, 31139), (-19481, -30268)
(27666, 31684), (-24290, -10806)
(2093, 20583), (-32759, -606)
(-10869, -12), (-17557, -1903)
(27791, -3388), (-30118, -6149)
(-9125, -11874), (-27711, -18370)
(7727, -1799), (1221, -24336)
(-14241, 17830), (-23635, -5712)
(-3336, 31032), (-3339, 14670)
(5537, -7728), (-9868, -13124)
(23865, 20700), (-9354, 5494)
(20463, 16794), (-29714, -31748)
(19280, 15290), (-21351, 3)
(23262, -8553), (9858, -21649)
(7055, 14640), (-17552, 12889)
(-8046, 5044), (-25936, -19154)
(23931, 27079), (-8756, 25391)
(11176, 22002), (-3429, 13269)
(16327, -5760), (-25042, -24393)
(4928, 29284), (-28798, -26201)
(25750, -11455), (-4088, -11652)
(10630, 30127), (-15165, -9531)
(-440, 30389), (-20488, 30320)
(23821, 6003), (14722, 5854)
(26425, 15818), (-30120, 488)
(26222, 6500), (18341, 1552)
(1516, 23486), (-7737, -17901)
(31843, -4265), (15967, -14508)
(9858, 31371), (-6586, 18121)
(24972, -2073), (1281, -27996)
(20333, -8804), (-9451, -10504)
(26921, 16333), (11453, -15370)
(-88, 20297), (-19923, 15343)
(1731, 9693), (-253, -15648)
(27451, 31599), (23212, 3849)
(-9180, 23209), (-20912, 9535)
(-763, -12817), (-23365, -32606)
(31443, 22593), (14442, 15833)
(11007, -27559), (-6502, -31543)
(2751, 27395), (-17541, -3220)
(20944, 7658), (-7738, -4638)
(13635, 22425), (-32080, -19782)
(9204, 19412), (-8045, -1244)
(-22316, -7761), (-26994, -20132)
(12930, -5532), (-30873, -21880)
(24987, -10597), (-5560, -25589)
(13163, -18621), (-2815, -22334)
(-13137, 14164), (-23511, -6846)
(24351, -16052), (-32737, -28655)
(15273, -14360), (-24420, -32133)
(9301, 12709), (-13500, -25387)
(25061, 22050), (-18064, -10970)
(28791, -22298), (4821, -22443)
(-7468, 14709), (-16933, -12864)
(1849, 28646), (-22444, 26459)
(-8885, -768), (-32606, -14535)
(18625, 19351), (-28364, 15346)
(23624, 14815), (-20838, -11221)
(8919, 24487), (-8352, -6070)
(22345, -16115), (-25162, -28044)
(10733, -7804), (-6502, -7811)
(3845, -6826), (-2224, -9983)
(14662, 22371), (-26897, 5584)
(5418, 30959), (-16218, 27719)
(-17103, 17430), (-21345, -30498)
(6025, -5821), (-16235, -28393)
(12800, 32692), (3348, 6431)
(9695, -2819), (-23192, -21753)
(29071, -1523), (-22052, -20561)
(27523, -15061), (24956, -25828)
(27953, 13682), (-6157, -3292)
(27660, 11638), (-1776, -20842)
(14141, 30929), (-24620, -20834)
(32270, 16099), (-1364, 10000)
(27254, 10319), (-7665, -29029)
(27110, -11410), (8125, -24417)
(32048, 10155), (-28599, 4969)
(14537, -17206), (-29414, -21293)
(26587, 14015), (7234, 85)
(5555, -20648), (-13384, -26781)
(27427, 5859), (-27799, -7701)
(3650, -3083), (-4404, -19215)
(-5241, 6006), (-18296, 778)
(-25078, 19205), (-32670, -21984)
(3815, 19973), (139, -24041)
(9583, 26565), (-15063, -20066)
(11812, 28235), (-27982, 15802)
(6513, 18497), (-3215, -31907)
(18418, 22424), (-11183, -9328)
(-7483, 12537), (-31349, -30883)
(14409, 12500), (-15847, 2786)
(4485, 5668), (-839, -31022)
(3061, 17135), (-32735, -9827)
(-17245, -10906), (-21479, -25836)
(-20939, -3084), (-30195, -30101)
(29355, 31688), (-24800, 22133)
(-6875, 304), (-27843, -7857)
(-10798, 18190), (-11875, -26346)
(7719, -7981), (-30080, -32425)
(20770, 18618), (-24232, -32510)
(32544, -709), (16237, -12541)
(19696, 26141), (-12344, 19683)
(-10640, 19570), (-23535, -19445)
(25318, 22917), (15414, 14413)
(18461, -1818), (-26645, -6635)
(15788, 15246), (-4333, -31008)
(20050, 19254), (-8835, -5675)
(1390, 14022), (-14754, -979)
(16552, 2410), (-17267, -16977)
(617, -20267), (-15370, -25065)
(2137, 26549), (-18655, -26914)
(8930, 17520), (-12882, -28592)
(29688, 6122), (-5603, -26634)
(5423, 31930), (-20760, 4486)
(-4362, 1565), (-14638, -8378)
(-21168, 25315), (-31851, -30098)
(26830, 20781), (-20531, 8339)
(25606, 29700), (9118, -9790)
(25455, 2444), (17399, 485)
(28947, 29299), (-20800, -30518)
(11888, 29132), (-684, -19297)
(20727, 14545), (15140, -21082)
(28099, 17730), (-28304, -18805)
(-6676, 6767), (-21082, -30556)
(-20433, 30672), (-27116, 28286)
(12809, -8937), (-21298, -23586)
(-5491, 3323), (-28441, -7099)
(23993, 21653), (21823, 3671)
(10745, 32113), (-6266, 23488)
(20805, 24083), (-23377, 7646)
(12066, -20391), (-13441, -27098)
(16396, 28262), (-25465, 26806)
(3569, -4218), (-21726, -22893)
(30472, -1494), (-27825, -27161)
(24195, 16549), (1701, -18561)
(-14613, 4948), (-14992, -15639)
(-6561, 17222), (-16576, -4410)
(32224, -5714), (-13912, -6849)
(16808, 18981), (-23298, -32145)
(13531, 19695), (-19466, 19448)
(-5450, -1951), (-31598, -13675)
(-21567, -6100), (-31584, -26009)
(-24387, 4898), (-26231, -31262)
(4966, 15927), (-15729, -9324)
(10849, 15411), (-27396, -29542)
(24688, 23833), (-12048, 7668)
(2425, -23922), (-14960, -31844)
(26700, 17720), (-10430, -630)
(28527, 24405), (12425, 16612)
(26866, 32171), (-3192, -14938)
(-1935, 23251), (-6964, 15026)
(23076, -8159), (-15596, -10807)
(24837, -10805), (12027, -16583)
(-15137, 22278), (-28621, -21341)
(21930, 14730), (-16434, -22229)
(3063, 18815), (-21632, 2670)
(26509, -1741), (1408, -19748)
(27401, -4172), (-5778, -8171)
(10184, 21727), (-20731, -11670)
(19688, 4951), (17895, -9197)
(6915, 2883), (-19373, -31719)
(17583, 9159), (-11859, -27596)
(29938, 28603), (-23061, 7193)
(27876, -3078), (3780, -8738)
(4757, 25673), (-16868, -13419)
(-17901, 22216), (-23239, 8125)
(10287, 8716), (-7178, 4738)
(4605, 19413), (-32407, -3799)
(20799, 5606), (-25785, -28348)
(32599, 21671), (-21735, 9847)
(8327, 7507), (2914, -20320)
(-8552, 32524), (-19898, 18386)
(12296, 7688), (-693, 4346)
(-1737, -11568), (-30825, -28221)
(-12546, 32252), (-20643, -3670)
(-26020, 26099), (-30525, -32476)
(31736, 18677), (7774, -6896)
(15132, 31788), (4, -16727)
(18519, -23966), (-8361, -30174)
(21313, 14780), (-29728, -21713)
(28223, 15632), (-30231, 6731)
(1382, 12644), (-17457, -32268)
(773, 16782), (-10883, 10419)
(-24, 21052), (-17436, 13296)
(23773, 5281), (-21358, -4305)
(26359, 5797), (11570, -4253)
(-17718, 4371), (-32152, -20381)
(6586, 32662), (-30509, -30242)
(2242, 32592), (-15620, 21229)
(11781, -4458), (-32350, -12706)
(15601, 26468), (-1905, -18294)
(10600, -10039), (-27045, -18444)
(20449, 3217), (17525, -15674)
(5230, -58), (-14185, -2211)
(32661, 29696), (30270, 16591)
(32100, 12698), (23248, -15171)
(7438, 13145), (5758, -11473)
(-10032, -10904), (-11493, -15404)
(29221, 14838), (-20620, 168)
(17262, 23566), (-21119, -29831)
(14694, 17011), (-10642, -3834)
(-9730, 31041), (-10411, 14737)
(-4015, 20643), (-11999, -8117)
(6782, 23837), (3912, 1887)
(7091, -23718), (-28277, -25852)
(32487, -3029), (-28230, -8001)
(3477, 27327), (-5987, -846)
(-15082, 19362), (-24169, -3839)
(24560, 17441), (22720, -30905)
(1339, -2989), (1005, -27124)
(1482, 12606), (-21430, 653)
(-17622, 13407), (-19787, 6327)
(-18810, 24949), (-23714, 21935)
(7785, 14177), (-1476, -26913)
(-2922, 23529), (-23627, 19900)
(19096, -7757), (7975, -8092)
(5547, 22255), (-7251, -13730)
(8535, 146), (-18036, -8505)
(30299, 16281), (3278, -24592)
(27576, 10657), (12808, -28041)
(23946, -6441), (-1627, -26632)
(31750, -26637), (10637, -28540)
(-8827, 898), (-25838, -19046)
(-6206, -693), (-15221, -10293)
(4816, 16238), (-22675, 421)
(20609, 11099), (1683, -23668)
(24332, 27928), (6395, 26458)
(13360, 28449), (-9463, 17431)
(15706, 22173), (-25260, 2474)
(25069, 13927), (15346, 10820)
(-4030, 27767), (-28884, 20191)
(3093, -2809), (-6040, -18222)
(22969, 7262), (-10150, -16001)
(16979, -6287), (305, -24478)
(24209, 24906), (5643, -4442)
(16983, -6817), (-3709, -30497)
(28742, 21367), (-18103, 16755)
(-16856, -20065), (-30650, -32262)
(-1276, 6675), (-19127, -14427)
(22760, -25815), (-19781, -32581)
(32533, 18374), (4444, -4784)
(7535, 3320), (-31786, -13935)
(-20944, 26706), (-25496, 12912)
(-10976, 29665), (-26216, -12133)
(19098, 6850), (-15024, -17619)
(-15787, 29075), (-26495, -14762)
(17508, 25682), (11495, 3935)
(11373, 5138), (-31559, -32060)
(32093, 10406), (14268, -6065)
(-7750, 13114), (-10127, -1728)
(9977, 14025), (-20465, -13953)
(31127, 22431), (-11626, -165)
(29063, 12249), (-30183, -20723)
(29698, -14978), (6440, -21291)
(12825, 26269), (-12223, -6402)
(-8807, -14055), (-21082, -21330)
(18111, 26756), (-17689, -9344)
(11217, 32048), (2280, 12088)
(21067, -1173), (9048, -1576)
(10980, -19616), (-29598, -21661)
(-891, 24085), (-13933, 23288)
(6910, -12559), (-786, -21290)
(30148, 30074), (10264, 24892)
(-2839, 21448), (-20158, 11159)
(29108, 3196), (16250, -13437)
(23630, -10400), (-30323, -17041)
(2054, 29204), (-26124, -8581)
(-12038, -4502), (-21827, -23834)
(18636, 4732), (4205, -13917)
(4477, 22910), (-29408, -17889)
(-10039, 1835), (-31391, -21069)
(30395, 4195), (-11444, -4316)
(13772, 9948), (3022, -13790)
(-5047, 29086), (-30906, 21814)
(-15467, 4826), (-24653, -5511)
(11929, 3527), (-13886, -9047)
(18470, 7242), (-22971, -21605)
(31718, 5351), (28842, -23225)
(11351, 20975), (-15857, 5750)
(26747, 23760), (-13717, -17290)
(-4092, 31199), (-18849, -26343)
(32364, 22332), (20444, -14486)
(6747, 9319), (-9145, -17709)
(-7136, 16244), (-12490, -6546)
(-3719, 18962), (-25048, -9982)
(3287, -636), (-30290, -766)
(17995, 6133), (11620, -19463)
(22501, -18916), (-15955, -25421)
(28738, 19397), (-9588, -470)
(19874, 4337), (14115, 1465)
(23671, -5958), (-12848, -24682)
(31065, 29197), (20204, 25820)
(8643, 22978), (-32624, 12473)
(25188, 24719), (4678, 4321)
(10223, 11186), (4766, 268)
(11753, -10838), (10876, -19946)
(-387, 237), (-4322, -8911)
(5578, 9365), (-1694, 1864)
(12000, 4389), (-7184, -25106)
(227, -7943), (-25411, -31807)
(-1206, 21435), (-3112, -10677)
(27959, 16811), (90, -597)
(1094, 15355), (-14107, -26415)
(18403, 8611), (-26934, -4200)
(-5660, 7787), (-22032, -17723)
(-2463, 11137), (-30739, -29801)
(21913, -15314), (-22998, -16598)
(30448, 21184), (13790, 17374)
(-13977, 27205), (-25926, -8235)
(20598, -13458), (-18920, -22808)
(-2066, 13505), (-27290, -29440)
(30226, 15543), (-30402, -20057)
(25646, 14668), (23386, -21649)
(10813, 8875), (-30437, 8358)
(4876, -14784), (-26010, -31429)
(8529, 14840), (3435, -32633)
(27994, 3734), (-12637, -25445)
(4855, -1925), (-5275, -22378)
(28433, 2725), (28125, -4189)
(18614, 30313), (-3935, -15719)
(8026, -17727), (-2466, -23965)
(14473, -4509), (-11953, -21750)
(6763, 13611), (-18600, 1568)
(17960, 7373), (12360, -22385)
(-13485, 6894), (-16696, -22946)
(-18461, 18627), (-31119, -32652)
(-90, 15953), (-30284, 7965)
(4112, 23256), (-12110, -497)
(11231, 13265), (6438, -28501)
(28469, 30386), (20802, 25471)
(10925, 28728), (-137, -16708)
(31831, 27293), (-5140, -19688)
(2676, 10530), (-29559, -10638)
(25860, 18060), (-12328, -5053)
(11304, 26728), (-4139, -26396)
(-4813, 10391), (-23646, -3559)
(-552, 4460), (-11773, -32207)
(-16088, -29720), (-23171, -31375)
(11612, 13649), (-24628, -583)
(31990, -4638), (-3127, -25000)
(24908, -5300), (12793, -14373)
(19289, 5693), (-827, 3872)
(12999, 7366), (-30642, -13567)
(32226, 25045), (13854, 3992)
(31975, 28847), (-2548, -30444)
(6067, 31594), (-18098, -30991)
(16812, 26512), (1268, -1677)
(4617, 47), (-23340, -6484)
(29814, 11500), (-7682, -30370)
(23023, -18764), (-16498, -28864)
(15467, 4665), (-297, -12919)
(-1244, 26850), (-21888, 21813)
(25605, 3032), (420, -8428)
(-15380, -16702), (-16387, -31464)
(27954, 28227), (9653, 1866)
(24312, -1137), (-27147, -5320)
(-22741, 10648), (-32555, -28086)
(-18667, 12075), (-23594, -31146)
(16729, 24508), (-12494, 10506)
(27955, 30031), (-16778, 22444)
(18589, 23849), (-8303, -528)
(-4788, -8400), (-19514, -30044)
(27397, 8106), (17375, -20159)
(30873, 30396), (12415, 27822)
(-22105, -8387), (-27141, -18388)
(2277, 30752), (-4682, -2585)
(-5584, 25522), (-11999, -6868)
(-14712, 13631), (-17454, -6490)
(-18964, 24727), (-25458, -7905)
(-10341, 30634), (-19207, -23396)
(21426, 26411), (869, 4611)
(22608, 30503), (-16804, -29040)
(27091, -11160), (15937, -11347)
(11425, -23638), (-31888, -31330)
(25502, -6655), (-19984, -27761)
(-13965, 10053), (-23815, -19501)
(-4431, 19264), (-15944, -17089)
(13627, -22755), (-28885, -27238)
(-2415, 6862), (-16019, -7056)
(28251, -8731), (-14779, -30498)
(15138, -13991), (-12413, -28451)
(-8286, -20142), (-23355, -26658)
(15961, 21374), (-30538, -11656)
(-7253, 15031), (-8373, 12623)
(20036, 28366), (7546, -7303)
(-1482, 12242), (-23952, 1933)
(25805, 29672), (22869, -21136)
(27388, 14868), (-29955, 11210)
(4413, 27829), (-22085, -9726)
(4188, 838), (-11915, -12222)
(-21028, 32143), (-31468, 20790)
(21081, -2489), (-29741, -24347)
(-8168, -3317), (-32403, -27390)
(4167, 5538), (1925, -27182)
(-30628, 15546), (-32341, 3396)
(-4027, 11397), (-15986, 4724)
(17616, 16015), (-13163, 8344)
(14017, 26217), (-26843, -30057)
(22536, 16828), (-7274, 3700)
(3921, 22427), (-27958, 17089)
(15828, 22218), (-18043, -32146)
(22943, 31672), (-22085, -29027)
(21354, 32643), (-22685, 25066)
(26150, 5209), (6398, 182)
(24621, 3253), (-6685, -16111)
(-22043, 15203), (-29723, 1623)
(27117, -10584), (15966, -15469)
(2065, 630), (-9087, -11945)
(12158, 29766), (2621, -11465)
(4683, 1714), (-1496, -18703)
(27725, 1667), (12415, -9924)
(-5249, 10469), (-27358, -12218)
(13517, 2071), (5475, -4246)
(9947, -12625), (-17501, -17388)
(24639, -29260), (1243, -32184)
(-253, 32237), (-7971, 24497)
(27940, -8106), (-28184, -16099)
(-7125, 27995), (-8498, 2790)
(29578, -23546), (4413, -29201)
(30478, 8918), (25684, -22356)
(18826, 29766), (-31458, -4730)
(20288, 4421), (-24544, -30102)
(27213, 2199), (15635, -18135)
(21562, 10302), (21115, 10263)
(22092, 14881), (12040, -21301)
(-4901, 25896), (-30702, 20979)
(19066, 18985), (-22014, -6673)
(30111, 32322), (-10764, 27629)
(30372, 14497), (20187, -7613)
(-5348, 8550), (-11659, -26029)
(26324, -4409), (1225, -21321)
(19913, 6685), (-15881, -8107)
(28008, 25794), (-26393, 18727)
(22650, 17942), (5707, -5819)
(24644, 23375), (-19483, -13573)
(20224, -18752), (2491, -20463)
(21596, 26955), (-21901, -24251)
(4010, -17153), (-16891, -17252)
(-5726, -5134), (-6130, -31667)
(24908, 2050), (-15017, -17011)
(-1215, -17670), (-24711, -31680)
(3092, 24049), (-18569, 23535)
(2594, 6444), (-23259, -22956)
(24757, 16028), (12891, -14605)
(-4920, 19129), (-15089, -20864)
(19663, -10408), (-15472, -27818)
(8177, 28803), (-19464, 16678)
(7492, 11991), (-1626, -1030)
(-162, 9537), (-21375, -8493)
(6888, -2519), (-3636, -5363)
(640, 23750), (-1106, -20353)
(23296, 31880), (45, -31126)
(17059, -17194), (-19484, -20556)
(20042, 24729), (18296, -25536)
(2379, 4306), (-6094, -6635)
(-7516, -17173), (-20978, -24681)
(1531, 32632), (-14232, -16361)
(-22953, 15533), (-32537, -8035)
(28396, -1804), (-24434, -22035)
(3952, -2331), (-11808, -31731)
(1146, 30047), (-17330, -30942)
(-1705, 14614), (-7426, -27365)
(30716, 31057), (21044, 25131)
(-3988, 12140), (-15344, -7535)
(26833, 9765), (-21834, -1528)
(16131, 27005), (4363, -22705)
(15918, -2703), (14833, -6996)
(2646, 28445), (-15460, 9690)
(22110, 21013), (145, -6906)
(30254, 16479), (-26956, 1113)
(25443, -12515), (-90, -29569)
(24148, 7204), (9836, -17230)
(4309, 7030), (-24932, -29102)
(3406, -37), (-28210, -8579)
(6718, 9289), (-9818, 712)
(9033, 18503), (-24544, -19989)
(21224, 23388), (-17569, -29968)
(6296, 17586), (-23832, -29276)
(8091, -11721), (-19109, -14383)
(9914, 23924), (-16587, -11855)
(-3706, 9643), (-26612, -15692)
(23218, -5448), (-27879, -13748)
(18583, 8879), (-7087, -24187)
(24320, 16395), (-8288, 14767)
(20879, 18446), (5354, -4293)
(22309, 14127), (15271, -21585)
(6941, 9793), (-16157, -23156)
(24466, 16288), (-24764, -17072)
(12920, 25361), (-13506, 19202)
(23392, -14938), (17784, -21585)
(19774, 20809), (-21101, 867)
(30709, -13720), (20456, -31228)
(10900, 29007), (-30125, -21878)
(21019, 15739), (-4403, -5393)
(10792, -4237), (-1539, -17552)
(-25780, 4783), (-30442, -24807)
(-8463, -7485), (-16397, -20925)
(23007, 20892), (6624, -27544)
(28786, 9431), (16085, -7491)
(23296, 28223), (-3617, 14889)
(-11048, 22291), (-30261, -941)
(8373, -3650), (-29443, -3696)
(1942, -8388), (-24828, -8941)
(-737, 8073), (-788, -28814)
(16917, 16411), (-16000, -26128)
(18596, -10699), (-25639, -32076)
(-5413, 30298), (-14964, -29591)
(30815, 32464), (-30540, 21989)
(-3252, 8091), (-14749, -13740)
(26835, 5489), (26548, -25858)
(27670, 22863), (5081, 21407)
(-16463, 6598), (-19331, -28300)
(-12041, -23644), (-13082, -30667)
(28816, 8108), (18413, -32042)
(29571, 21452), (18847, 6377)
(-84, 1587), (-26535, -7883)
(1616, 12582), (-25932, -17843)
(-7909, 24765), (-10072, -7058)
(-7107, 22757), (-22272, -6257)
(3802, 24298), (-10971, 11743)
(19293, 19628), (-22252, -11457)
(-14332, 5107), (-19291, -23292)
(-4227, 20270), (-9183, -7091)
(31604, -15152), (-25374, -20114)
(-12915, 19968), (-15177, -12788)
(377, 16020), (-8162, -29745)
(32432, 18538), (-16094, 10494)
(-23847, -21479), (-32505, -31251)
(23145, 30600), (-797, 7925)
(30992, 4474), (-199, -23656)
(24079, 24973), (5064, 9067)
(20734, -5675), (3826, -23893)
(-17376, 2118), (-25940, -10453)
(20880, 28959), (15565, 15670)
(15781, -4987), (7977, -31274)
(14568, 8130), (1705, -23714)
(7614, 26854), (-4762, 17139)
(23828, 25960), (-11114, 1224)
(26245, -24544), (19326, -31643)
(-14898, 23360), (-15970, -30584)
(558, 28785), (-30803, -23130)
(31908, 10980), (15651, -21660)
(16474, -17065), (3243, -25570)
(-5352, -21694), (-7072, -29644)
(-17709, 25789), (-29204, -21826)
(27778, 31571), (12104, 14597)
(7716, 3787), (4930, -28)
(26114, 15323), (-20220, -23568)
(-19778, 3698), (-28900, -32532)
(11962, 8425), (-8541, -5596)
(23415, 14524), (12093, -25569)
(27725, -7634), (3897, -17688)
(13557, -3260), (-22988, -13491)
(9452, 28233), (-31570, 11921)
(29523, -17745), (14636, -31342)
(32667, 5851), (-8724, -7357)
(19150, 19149), (-1491, -28414)
(32210, 19553), (-32764, -6213)
(24524, -21154), (12940, -32184)
(2287, -786), (-25628, -30963)
(4438, 10120), (-16897, -6946)
(27797, 19435), (-5570, -10317)
(13297, 11528), (-11230, -24952)
(31824, 19550), (-20183, 18913)
(16148, 6768), (-20318, -30124)
(-6335, -15600), (-22187, -23728)
(-11754, 23461), (-12937, -18075)
(16838, 25455), (-4047, -24811)
(-16016, 2608), (-25331, -13312)
(9859, 17016), (2069, -18551)
(-10872, 28889), (-23901, 10963)
(13657, 29539), (2188, -15615)
(11859, -7081), (9671, -13645)
(9606, 5386), (-11240, -20778)
(-6673, 26602), (-22387, 2792)
(10002, 28899), (-20116, -31622)
(13538, 8283), (-24804, -5156)
(13047, 29009), (-24200, 16432)
(14293, -14241), (10556, -20513)
(11121, 20896), (-23288, -8415)
(23755, 28658), (-8525, -19689)
(-5794, 944), (-14775, -22324)
(2443, 21959), (-14466, -19654)
(-2323, 8057), (-7339, 1338)
(-23697, -13120), (-28687, -29402)
(25949, 17691), (-12848, -29523)
(23658, 24098), (-19355, -5409)
(-21448, 27198), (-23916, 25304)
(20157, 19418), (6704, -18545)
(5695, 30433), (618, -4429)
(23932, 29817), (-28943, 7546)
(30730, -12337), (-13906, -28039)
(21975, -8643), (-3257, -29116)
(1134, 18978), (-10450, -9747)
(24814, 18968), (-14400, -13463)
(27894, 25932), (-24017, 19292)
(-10417, 26752), (-18536, -12102)
(20638, 31966), (-1603, 437)
(-7487, 2372), (-30273, -6209)
(6091, 17415), (-17462, -17392)
(17184, -9025), (-12535, -23022)
(-18929, -13947), (-29994, -29404)
(15, 14662), (-28928, 4415)
(26058, -13946), (-31188, -22331)
(-9487, 16500), (-19980, -18261)
(1409, 25573), (-12798, -27308)
(-16736, 15450), (-19467, -30054)
(32215, 21244), (-32085, -16628)
(2948, -5631), (-4655, -19881)
(25338, -22674), (-22178, -23489)
(28989, 2650), (-31465, -27883)
(-13384, 30437), (-18421, -24022)
(9193, 26022), (-10122, -16179)
(100, 20083), (-26271, -14904)
(-15020, 16391), (-32289, -25375)
(29998, -12113), (25392, -17108)
(7718, 30516), (-24001, -20536)
(28615, 13073), (-6523, -11928)
(15544, 30248), (-2619, 12104)
(8337, 17034), (3217, 13235)
(20032, 27223), (-2146, -17691)
(23233, 19990), (-14124, -28489)
(1984, 6535), (-2662, -15535)
(-1437, 26575), (-14970, -27460)
